Comment,Predicted Label
واقعا میخوام بدونم خوردن نون سفت مثل سنگ سوخته خودتون لذت بخشه مشتری درست میکنید,1.0
مثل همیشه عالی بهترین پیتزای سیر استیک,0.0
کباب بسیار کیفیت ولذیذ,1.0
لطفا پیک هاتون آموزش بدید آوردن کیک آوردن کوبیده فرق داره تمام تزیینات کیک داخل جعبه کدوم یه ور اعتراض هم کردم پیک میگه سالمه دیگه بزار روش درست میشه واقعا متاسفام براتون,1.0
زرشک پلو مرغ یعنی مرغ پلو بعلاوه زرشک من بجای زرشک زحمت کشیدن قارچ گذاشتن مرغ قارچ سفارش ندادم,1.0
سلام خسته نباشید کل واقعا عالی دستتون درد نکنه,0.0
بسیار عالی شگفت انگیز,0.0
عالیییی واقعا عالی,0.0
شیرینیهای مکزیکی رو من نیم کیلو مهمان سفارش داده بودم ١١ عدد میشد ٤ تاش قرمز کهنه خشک بودبا اینکه یادداشت شیرینی روز نوشته بودم تازه باشن کیکهای دونات هم برخلاف همیشه خشک بودن حیف من همیشه شیرینی روز خرید میکردم کیفیت هاش خوب مشتری هاشونو بدست میارن کیفیت خودشون رو خراب میکنن,1.0
واقعا مثل همیشه عالی خوشمزه,0.0
هم مالیات میگیره هم هزینه ارسال,0.0
طعم موس عالی مثل قبل ولی متاسفانه شیرینی پاستیلی مونده اصلا طعم خوبی نداشت بوی موندگی میداد البته فکر میکنم دلیلش میتونه مغزهای روی شیرینی باشه,1.0
عالی تنها اینکه امیدوارم دیرکردتون خاطر شلوغی مغازتون باشه,0.0
خوب سر وقت رسید,0.0
نسبت اندازهی توی عکس خیلی خیلی کوچیکتره,0.0
نظرم خیلی خوب موقع رسید کباب خوش طعم لطیف حجم برنج واقعا عالی دورچین هم درست فقط اینکه ته چین رو ندارین لزومی نداره عکسش باشه البته چون کیفیت غذا بسته بندی مناسب امتیاز کم نمیکنم ولی عکس باید مشابه غذا باشه,0.0
افرادیکه تناسب اندام براشون مهمه شام نمیخوان بخورن بسیار مناسبه,1.0
متاسفانه اصلا کیفیت نداشت سفارشم پشیمانم,1.0
وقتی رسید دستم له شده خامههای کیک جعبه مالیده شده ظاهر مناسبی نداشت,1.0
باز دوباره هم عین یکبار دیگه عجله ایی تورده بودن نپخته بار دوم,1.0
نمک ارسال شده مورد سفارش شده مغایرت,1.0
واقعا ایم مدل رولتتون خیلی خوشمزش فقط اندفعهی دونه کمتر گذاشته بودید جاش دو سه اون رولت معمولیا گذاشته بودید,0.0
ابگوشت فقط مزه گرد لیمو رب میداد اندازه گوشت حبوبات هم خیلی کم,1.0
خیلی خوشمزه ولی حجم مواد داخل ساندویچ خیلی کمتر عکسش,0.0
خیلی زود سفارشم رسبد ممنون,0.0
نان سیر خیلى چرب کم چربتر درست عالیه,0.0
مواد بهتر کیفیتتر استفاده کنید طعم غذا تاثیر گذار باشد پیتزا واقعا بد,1.0
کل خوب ولی سیب زمینی سوخاری واقعا بی کفیت,0.0
روات تازه بسیار خوشمزه فقط یه ایراد اونم خامش بیش حد شیرین,0.0
توجه قیمت پرداختی همیشه کیفیت خوبی داشته,0.0
سس هم بسیار کم هم طعم خوبی نداشت حجم سالاد سزار کم گوجه گیلاسیها بسیار ریز کهنه پنیر پارمزان نداشت فقط طعم نون سوخاری داخلش خوب,1.0
سوسیس خمیری کمترین مخلفات نون خالی بد مزه,1.0
غذا یکم تاخیر نسبت قبل دستم رسید کمى سرد شده مزه غذا خیلى خوب مثل همیشه,0.0
شیرینیها خیلی کهنه بودن بوی یخچال میدادن,1.0
حجم غذا کم پنیرش زیاد گوشت موادش کم ۲ نفره سیر نشدیم هر۳نفر باید ۲ عدد ۲نفره سفارش داد,1.0
ممنون هم موقع اومد هم سالم,0.0
سرعت عمل پیک عالییییی نظر افرین اسنپ فقط هزینهی پیک زیاده ولی مورد خود سوپرمارکت باید بگم چیز داره شون هم تاریخ انقضای منطقی دارن بین سوپرهای اطراف بنظرم بهتره وافعا نمره شون عالیه دست شون درد نکنه خدا برکت بده بهتون,0.0
تو سفارشای من یه ضدعفونی کننده دتول نذاشتن پولش هم حسابم برنگشته,1.0
چیز برگر خوب سیب زمینی خیلی طعم موندگی,0.0
کباب ترکی بیشتر هرچی قارچ فاقد گوشت,1.0
همبرگر خام انگار گوشت چرخ کرده خام رو گذاشتند وسط نان واقعا پیش مهمانها شرمنده خجالت زده شدیم دلیل اینکه یکی دو گاز ساندویچ رو خوردند متوجه کیفیت بسیار پایین شدند هیچ کس غذاشو نخورد واقعا باعث تاسفه رستورانی همیشه پیتزاهاش خیلی راضی بودیم مورد برگر حد ضعیف بی دقت عمل کنه,1.0
شیرینی زبان کروسان شکلاتی جفتشون هم تازه بودن,0.0
واقعا انتظار نداریم قیمت غذا سرد باشه پیتزا کاملا سرد انگار ۲ساعته پخته شده موادش خوبه ولی اینکه سرد اصن هیچی,1.0
شیک بار اصلا مزه نوتلا نداشت بد مزه,1.0
خوشمزه عالی پیک بسیار خوب,0.0
ممنونم سرویس دهی مناسب,0.0
نسبت قبل واقعا کیفیتش پایین اومده,1.0
چرا خیارشور رو نفرستادید واقعن,1.0
پخت پیتزا کمی مشکل دارد کنارهها برشته وسط خیلی خمیری نرم کیفیت قیمت تناسب سیب زمینی چندان جالب نبود کم سرخ شده هنگام تحویل کاملا نرم شده لحاظ قیمت ارزش نداشت کباب ترکی مشکل همیشگی ایران زیادی حرارت دیده خشک مخلوط کردن کباب ترکی پیاز آب دارتر میکند گوشت برشته همانطور خشک ماند کل کمی دقت پخت صورت گیرد نظرات مردم اعمال کیفیت مزه بد راضی هستم ممنون,1.0
ساندویچ ژیگو خیلی خوب ولی گوشت تنوری پنیر واقعا بد اصلا تنوری نبود کاملا سرد حتی پنیرهای داخلش هم اب نشده گلوله گلوله واقعا متاسفم,1.0
دیزی بسیار خوش مزه چیدمانی فوق العاده سلیقه ممنونم,0.0
بسیار تاخیر سرد تحویل بدون سس مخصوص مطابق روال قبل,1.0
کیفیت قیمت مقدار کاملا مناسب,0.0
ساندویچ داغ بسیار لذید مرسی,0.0
تکه هایی کاهو پلاسیده,1.0
راضی بودم ولی کیفیتش خیلی پایین اومده بیشتر شبیه پیتزا پنیر,1.0
پیتزا پر شده کالباس گوشت چرخ کردهای توش نبود اون کالباس هم نوع نامرغوبش,1.0
اصلا مزه نوتلا نمیداد مزه شیر خشک میداد,1.0
قبل اینکه سفارش تحویل من بشه توسط اسنپ باکس اعلام شده سفارش تحویل شده,1.0
شدددت ناراضی خامهای حلقهای گذاشته بودن زیر آفتاب طوری خامهها زده بیرون آب شده نصف بیشترش داغوناش بودن تو یخچال نگه داشتم واااقعا ناراضی بودم ولی اون طرف نون خامه ایهای معمولیش عالی اینجا نشون میده دوستان شیرینی ناتلی قصور داشتن مورد شیرینی حلقهای کم گذاشتن من واقعا ناراضی ام,1.0
ممنونو متشکر چی عالی,0.0
چیز برگر تو نون فرانسوی آخه بعدم توش باید ذره بین دنبال پنیر میگشتی,1.0
داخل همبرگرها کاملا خام بعلاوه گوشت همبرگر رنگی قرمز غیرعادی,1.0
رشته آش خیلی زیاد کلا آش سفتی مزشو دوست داشتم,1.0
پیتزاش واقعا بد اصلا ارزش نداشت,1.0
اولین بار یه غذا سفارش میدادم شبیه عکسش تو منو دمتون گرم کیفیتش عالی,0.0
بار دوم تاخیر زیاد,1.0
زیر شیرینی کاملا خیس خامه هم کهنه,1.0
غذا خیلی سرد دستم رسید اشکال پیک نبود چون سریع تحویل داد اشکال بسته بندیه غذای گرم نداشت غذا کاملا سرد شده,1.0
راننده مسیر اشتباه رفته خیلی تاخیر غذا کاملا سرد سده قابل خوردن نبود,1.0
فقط روز انقضای شیر مانده شکلاتهای ویفر قبلا آب شده بوده ظاهرش کلا تغییر کرده,1.0
عالی عالی بسته بندی فوق العاده طعم غذا عالی واقعا ممنونم,0.0
کیفیت خوب هزینه بسته بندی ارسال خیلی زیاده بسته بندی معنی نداره ۴۰۰۰ تومن,0.0
دیزی اقتصادی گوشت تقریبا میشه گفت نداشت تیکه کوچیک استخون تیکه گوشت خورشتی ولی بسته گندم پنهها تو باکس بنطرم کار خیلی جالب ارزندهای,1.0
خیلی عالی خوشمزه بسته بندی شیک ارسال موقع مثل همهی سالها عالی هستین ممنونم,0.0
